CeA_mean	NAc_mean	M	D	prob	ranking	Length	GC	Chrom	GeneStart	GeneEnd	Biotype	mgi_symbol
ENSMUSG00000028926	20.0131624904493	8.33684851031501	1.26337513542757	11.6763139801343	0.907645891226677	11.7444635848342	18877	0.403453938655507	5	4853391	5470312	protein_coding	Cdk14
ENSMUSG00000110980	21.6820363402566	9.12897352149347	1.24797570336986	12.5530628187632	0.907502977371973	12.6149446882662	3086	0.549254698639015	9	44388009	44391094	lncRNA	Gm47204
ENSMUSG00000114025	7.63143932726255	18.4047117709641	-1.27004806914572	10.7732724437016	0.907375942834458	-10.8478763472009	1214	0.367380560131796	12	17952390	17954676	unprocessed_pseudogene	Gm49331
ENSMUSG00000109162	3.0085775245518	8.29924698367725	-1.46389890983351	5.29066945912546	0.907272727272727	-5.48946111598712	4448	0.40580035971223	8	9735829	9740276	TEC	2900027M19Rik
ENSMUSG00000030888	3.47182587344828	9.28309606102984	-1.4189114550602	5.81127018758156	0.907135106523753	-5.98198720413002	3558	0.538504777965149	7	105380937	105386592	protein_coding	Rrp8
ENSMUSG00000010064	0.780289082037078	4.05000405351287	-2.37584273316832	3.26971497147579	0.907116580653699	-4.04174030430477	5277	0.513549365169604	9	107527833	107546729	protein_coding	Slc38a3
ENSMUSG00000105340	1.93697832809884	6.093134222641	-1.65337670869723	4.15615589454216	0.907008071986238	-4.47295052069661	4783	0.485678444490905	5	121656676	121683545	protein_coding	Gm42878
ENSMUSG00000063488	1.84505071407782	5.89325007318004	-1.67540301502722	4.04819935910222	0.906973666798994	-4.38119770311703	7253	0.449469185164759	9	122714750	122727683	protein_coding	Zkscan7
ENSMUSG00000045731	8.59023397616758	3.15259197818333	1.44615896485369	5.43764199798425	0.906904856424507	5.62666208776294	2157	0.502086230876217	14	65638122	65662921	protein_coding	Pnoc
ENSMUSG00000115685	20.217277344892	8.47963949427661	1.25351388691129	11.7376378506153	0.906851925367209	11.8043822107249	1833	0.504637206764866	15	34443126	34444958	TEC	D730044K07Rik
ENSMUSG00000013822	6.04815729422688	14.8399918852172	-1.29492273778475	8.79183459099031	0.906666666666667	-8.88668556730605	1702	0.54876615746181	9	22024285	22028468	protein_coding	Elof1
ENSMUSG00000053475	4.21390327505375	10.7938744395896	-1.356983705917	6.57997116453585	0.906656080455207	-6.71843920149967	1710	0.411111111111111	2	51928021	51946698	protein_coding	Tnfaip6
ENSMUSG00000027860	4.31552419568508	0.950271226515015	2.1831245590199	3.36525296917007	0.906499933836178	4.01135393435979	7156	0.493292342090553	3	102060899	102112009	protein_coding	Vangl1
ENSMUSG00000022130	18.1633335960315	7.57387168309324	1.26192612672749	10.5894619129383	0.906465528648935	10.6643875189759	2437	0.464505539597866	14	118349323	118370167	protein_coding	Tgds
ENSMUSG00000022843	1.88033212989896	5.96871502554523	-1.66643286152267	4.08838289564626	0.90646288209607	-4.41496015648789	6022	0.53138492195284	16	20521714	20536496	protein_coding	Clcn2
ENSMUSG00000107148	3.30464324711851	8.91032973687745	-1.43098428736078	5.60568648975894	0.906454942437475	-5.78545046233561	4361	0.374455400137583	5	69469050	69473410	TEC	Gm42888
ENSMUSG00000047221	3.70096281476215	9.72945538853608	-1.39445841133566	6.02849257377393	0.906404657933042	-6.18766813694724	3894	0.456856702619414	5	21629956	21687122	protein_coding	Fam185a
ENSMUSG00000095349	475.957462080955	208.913698830766	1.18792554528372	267.043763250189	0.906282916501257	267.046405439062	93	0.440860215053763	7	59446653	59446745	snoRNA	Gm26097
ENSMUSG00000107955	5.91607110044491	14.5159001084136	-1.29492273778475	8.59982900796868	0.9062193992325	-8.69677433667976	3480	0.416954022988506	2	39068574	39072053	TEC	Gm44027
ENSMUSG00000039789	21.6389627637895	9.18937959046142	1.23559197891403	12.4495831733281	0.906198226809581	12.510747728572	6660	0.435435435435435	16	3676185	3702425	protein_coding	Zfp597
ENSMUSG00000030611	12.3224243362858	4.91985989649802	1.32459698497278	7.40256443978779	0.906190287150986	7.52014078710031	2172	0.523941068139963	7	78432867	78442737	protein_coding	Mrps11
ENSMUSG00000060429	6.18720583908288	2.00712541232038	1.62415726683168	4.1800804267625	0.906187640598121	4.48452441197561	5324	0.430879038317055	15	55499784	55770345	protein_coding	Sntb1
ENSMUSG00000035048	6.92904583241003	16.7561618351223	-1.2739631191491	9.82711600271223	0.906171761280932	-9.90934866475668	2377	0.505258729490955	9	102503495	102511624	protein_coding	Anapc13
ENSMUSG00000073077	5.37058405907751	1.5594641509992	1.78402860361007	3.81111990807831	0.906171761280932	4.20801532937438	9967	0.37975318551219	X	78310165	78560891	protein_coding	Cfap47
ENSMUSG00000030707	32.5500828925665	13.9626115639679	1.22109240921892	18.5874713285986	0.906087071589255	18.6275376006419	2783	0.520661157024793	7	126298945	126306959	protein_coding	Coro1a
ENSMUSG00000049796	46.0108984220966	19.8705415819718	1.21134443266735	26.1403568401248	0.906071192272066	26.1684086459917	1320	0.527272727272727	3	19747565	19749560	protein_coding	Crh
ENSMUSG00000077323	330.328686369618	144.992343218368	1.18792554528372	185.336343151251	0.906071192272066	185.340150155813	134	0.522388059701492	4	131997391	131997524	snRNA	Rnu11
ENSMUSG00000024246	12.8732016084715	5.20651379846216	1.30598130680543	7.66668781000932	0.906047373296282	7.77712602121572	2239	0.445288075033497	17	81333761	81372511	protein_coding	Thumpd2
ENSMUSG00000036820	1.68799623636635	5.5754093169785	-1.72376603658862	3.88741308061215	0.906036787084822	-4.25245221116133	3659	0.535118884941241	17	24374807	24382740	protein_coding	Amdhd2
ENSMUSG00000049300	31.885043672162	13.6562957527331	1.22331364913559	18.2287479194289	0.905999735344714	18.2697495055145	4197	0.479628305932809	3	110153425	110158314	protein_coding	Prmt6
ENSMUSG00000073987	20.9546335160797	8.89876671355478	1.23559197891403	12.0558668025249	0.905877993912928	12.1190186029471	1965	0.408651399491094	4	20042052	20066750	protein_coding	Ggh
ENSMUSG00000096929	18.5052639910311	42.6771952898144	-1.20552964966828	24.1719312987833	0.905782718009792	-24.2019743915518	9401	0.447931071162642	1	194658654	194720212	lncRNA	A330023F24Rik
ENSMUSG00000045294	12.979779659754	30.1516570184462	-1.21597139638993	17.1718773586922	0.90570596797671	-17.2148760802628	3093	0.471063692208212	5	28276361	28283660	protein_coding	Insig1
ENSMUSG00000022747	0.500354684775153	3.62011018955776	-2.85501056986688	3.1197555047826	0.905631864496493	-4.22894310243977	6172	0.456578094620868	16	58288488	58344606	protein_coding	St3gal6
ENSMUSG00000106475	24.1500615009364	10.2995914458525	1.22943975193244	13.8504700550839	0.905629217943628	13.9049287251107	4433	0.404917662982179	3	126393678	126398110	TEC	Gm43011
ENSMUSG00000040688	12.6728360892401	5.12547678278085	1.30598130680543	7.54735930645922	0.90559745930925	7.65951824036746	5686	0.54555047485051	17	24916923	24926634	protein_coding	Tbl3
ENSMUSG00000022241	15.1766623146136	6.25572794160251	1.27860486787412	8.92093437301113	0.905563054122006	9.01209745263126	5901	0.451279444162006	15	11382387	11399751	protein_coding	Tars
ENSMUSG00000107200	8.55157940998891	20.1754662422235	-1.23833920941838	11.6238868322346	0.905539235146222	-11.6896633435776	963	0.415368639667705	5	92105859	92106821	TEC	Gm43039
ENSMUSG00000037625	17.0648596341176	39.4813375223491	-1.21014231758773	22.4164778882315	0.905528648934762	-22.4491185872049	1870	0.50855614973262	3	31204069	31218473	protein_coding	Cldn11
ENSMUSG00000054519	12.0679527723026	4.84016057812781	1.318054139106	7.22779219417483	0.905523355829033	7.3469889557416	3412	0.465123094958968	11	59352023	59363300	protein_coding	Zfp867
ENSMUSG00000106579	6.62523811087636	16.0214789549821	-1.2739631191491	9.39624084410578	0.905499536853249	-9.48221092516897	2486	0.412308930008045	5	49377018	49379503	TEC	Gm42771
ENSMUSG00000038462	188.055536682228	82.6764850691969	1.18560982240949	105.379051613031	0.905486304088924	105.385720994415	1363	0.498165810711665	13	30724291	30729345	protein_coding	Uqcrfs1
ENSMUSG00000024990	4.59894134688346	11.5734766887632	-1.33144861380986	6.97453534187977	0.905322217811301	-7.10048580354515	1343	0.481757259865972	19	38105077	38113729	protein_coding	Rbp4
ENSMUSG00000056598	5.01144504813081	12.4682506250626	-1.31496049102129	7.45680557693175	0.905285166071192	-7.57186043882924	4519	0.48063730913919	11	60244155	60285167	protein_coding	Drc3
ENSMUSG00000058900	16.4489200942136	6.85898375759874	1.26192612672749	9.58993633661488	0.905113140134974	9.67260753311349	2691	0.415830546265329	13	67321195	67332108	protein_coding	Rsl1
ENSMUSG00000021868	3.87758347701643	10.0149350470419	-1.36892331922853	6.13735157002546	0.905097260817785	-6.28816629455851	5044	0.523988897700238	14	25694578	25700892	protein_coding	Ppif
ENSMUSG00000103443	3.21973842731989	8.68140035355732	-1.43098428736078	5.46166192623743	0.904972872833135	-5.64601337469059	2238	0.359696157283289	1	194761407	194763644	TEC	Gm37132
ENSMUSG00000042694	5.59869472744206	13.6891411310494	-1.28986951005846	8.0904464036073	0.904935821093026	-8.19262389974181	4045	0.511742892459827	19	47489472	47525946	protein_coding	Stn1
ENSMUSG00000028906	9.48607665648051	22.2319823224795	-1.22875316058918	12.745905665999	0.904930527987297	-12.804996898719	16386	0.484010740876358	4	131650724	131802632	protein_coding	Epb41
ENSMUSG00000024911	1.99254076259843	6.11121853100403	-1.61685083267211	4.1186777684056	0.904925234881567	-4.42467096800101	4133	0.536656181950157	19	5510643	5515079	protein_coding	Fibp
ENSMUSG00000041975	13.6173277599801	5.55708945048589	1.29304225109793	8.06023830949422	0.904867010718539	8.16329589497788	5594	0.433142652842331	2	70794905	70885927	protein_coding	Mettl8
ENSMUSG00000051323	124.050919766153	54.3097753482791	1.19164863132643	69.7411444178735	0.904859071059944	69.7513243686113	10464	0.463398318042813	X	132483609	132589736	protein_coding	Pcdh19
ENSMUSG00000022421	52.1667019975015	22.7360333940292	1.19814864973184	29.4306686034723	0.904800846896917	29.4550473541338	5170	0.572727272727273	15	79670552	79688967	protein_coding	Nptxr
ENSMUSG00000085172	8.00048993376229	18.8752985666398	-1.23833920941838	10.8748086328775	0.904734683075294	-10.9450877931285	772	0.440414507772021	18	36743011	36743782	processed_pseudogene	Gm6542
ENSMUSG00000068114	1.73201857231197	5.63000741941577	-1.70068242347558	3.8979888471038	0.904575889903401	-4.25283878811135	5349	0.511871377827631	15	82012123	82026404	protein_coding	Ccdc134
ENSMUSG00000028527	10.1920432819546	3.97277772098541	1.35922332808241	6.21926556096919	0.904573243350536	6.36606253295244	4646	0.500645716745588	4	101276474	101324192	protein_coding	Ak4
ENSMUSG00000104965	1.04110884599486	4.42125830395326	-2.08633611597333	3.3801494579584	0.904512372634643	-3.97217934476166	3955	0.413400758533502	3	57544304	57548258	TEC	Gm43437
ENSMUSG00000026309	6.29940184129448	15.2116697015815	-1.27189176912941	8.91226786028698	0.904509726081778	-9.00256780512557	5556	0.461483081353492	1	91301583	91326537	protein_coding	Ilkap
ENSMUSG00000003348	1.5817399684656	5.37371745302248	-1.76440802108597	3.79197748455688	0.904507079528914	-4.18237120641614	3254	0.511370620774432	10	80521087	80537811	protein_coding	Mob3a
ENSMUSG00000108030	7.84800283210227	18.5155406524091	-1.23833920941838	10.6675378203068	0.904501786423184	-10.7391734852017	787	0.454891994917408	6	116176369	116184954	lncRNA	9530062K07Rik
ENSMUSG00000090061	3.25758345404245	0.186315439118347	4.12798300482743	3.0712680149241	0.904459441577345	5.14518521606754	10428	0.463176064441887	5	63806445	63967889	protein_coding	Nwd2
ENSMUSG00000044231	24.6803837974097	10.5868428461537	1.22109240921892	14.093540951256	0.904411803625777	14.1463409833279	2294	0.536181342632956	13	47166033	47168326	protein_coding	Nhlrc1
ENSMUSG00000098134	24.562603223973	10.536319951877	1.22109240921892	14.026283272096	0.904406510520048	14.0793355347804	1383	0.506146059291396	12	84463970	84465352	protein_coding	Rnf113a2
ENSMUSG00000021661	24.0429948355452	10.2943309426017	1.22376654351724	13.7486638929435	0.904242424242424	13.8030200823646	4624	0.419982698961938	13	98399582	98411262	protein_coding	Ankra2
ENSMUSG00000056972	14.2261644946134	5.87358315434372	1.27623396341138	8.35258134026965	0.904226544925235	8.44951999673268	4631	0.575685597063269	7	62026758	62031388	protein_coding	Magel2
ENSMUSG00000025094	3.94027319225805	0.743692784354499	2.40551698035634	3.19658040790355	0.904184200079397	4.0005797388598	5225	0.461052631578947	19	59249328	59284444	protein_coding	Slc18a2
ENSMUSG00000080365	5694.07363523521	2506.74524572567	1.18364576388138	3187.32838950954	0.904083631070531	3187.32860928879	143	0.356643356643357	12	91540204	91540346	snoRNA	Gm25776
ENSMUSG00000030104	7.49754059498505	17.7639774598546	-1.24446531221522	10.2664368648695	0.904028053460368	-10.3415869098344	6453	0.461645746164575	6	108805602	108836317	protein_coding	Edem1
ENSMUSG00000075467	13.0616137670317	5.33030836522943	1.29304225109793	7.73130540180224	0.90386132062988	7.83868876018565	2916	0.55761316872428	2	26238133	26242122	protein_coding	Dnlz
ENSMUSG00000096740	2.19621292299357	6.51382852495806	-1.56848781111071	4.31761560196449	0.903853380971285	-4.59368680908158	3281	0.465711673270344	19	8861096	8869991	protein_coding	Lbhd1
ENSMUSG00000040254	2.15580391932443	6.44241720478123	-1.57937612725345	4.2866132854568	0.903832208548366	-4.5683128625777	8595	0.379755671902269	5	12433352	12638915	protein_coding	Sema3d
ENSMUSG00000037606	6.9115117515269	2.37179743535234	1.54302050410628	4.53971431617455	0.903768691279608	4.79478032328621	4915	0.517599186164802	7	143242499	143310722	protein_coding	Osbpl5
ENSMUSG00000057982	9.73753324370528	22.6452568479228	-1.21758064925158	12.9077236042175	0.903718406775175	-12.9650233814022	2960	0.460135135135135	9	22137010	22154650	protein_coding	Zfp809
ENSMUSG00000062778	3.24560075084839	8.67820698506153	-1.4189114550602	5.43260623421314	0.903670768823607	-5.61484819147521	1903	0.477141355754073	3	106020545	106039436	protein_coding	Chia1
ENSMUSG00000103291	3.32599796923236	8.82778503237841	-1.40826421086069	5.50178706314605	0.903509329098849	-5.67916093941634	4952	0.3921647819063	1	106147044	106151995	TEC	Gm38235
ENSMUSG00000023274	2.29775975776209	6.7461715247435	-1.55384103514631	4.44841176698141	0.90347757046447	-4.71198357500567	4032	0.458085317460317	6	124841655	124865184	protein_coding	Cd4
ENSMUSG00000103220	15.2702777618814	35.1789886840028	-1.2039877046276	19.9087109221214	0.90346698425301	-19.9450835288672	2292	0.458551483420593	6	31122063	31124354	TEC	Gm37728
ENSMUSG00000121280	5.23173598026741	12.8367890773733	-1.29492273778475	7.60505309710587	0.903453751488686	-7.71450954414028	4919	0.383614555804025	1	66851210	66856128	lncRNA	
ENSMUSG00000003411	9.34752664224667	21.7776524589904	-1.22019186270812	12.4301258167437	0.903337303162631	-12.4898717368073	3524	0.491203178206583	4	108736260	108800521	protein_coding	Rab3b
ENSMUSG00000119550	1081.51770674209	479.575940290626	1.17322609795366	601.941766451468	0.903300251422522	601.94290979975	79	0.40506329113924	7	59003031	59003109	snoRNA	Gm25156
ENSMUSG00000045092	14.8698096996081	34.1250856379671	-1.19844648229487	19.255275938359	0.903279078999603	-19.2925354848261	3046	0.465528562048588	3	115504082	115508721	protein_coding	S1pr1
ENSMUSG00000001995	1.92670632074384	5.95980797277953	-1.62912916245055	4.0331016520357	0.903175863437872	-4.34970927345724	9617	0.498284288239576	8	126144802	126296547	protein_coding	Sipa1l2
ENSMUSG00000104546	4.6317047085598	11.4738035381464	-1.30872853730978	6.84209882958663	0.902715363239381	-6.96613858448134	1778	0.462879640044994	3	152091897	152093674	TEC	Gm43858
ENSMUSG00000004934	13.9295855409664	5.78399766992893	1.26801345660641	8.14558787103744	0.902673018393542	8.24369212737395	3695	0.579972936400541	10	80989100	81003757	protein_coding	Pias4
ENSMUSG00000034789	12.7716671399183	29.4086206815617	-1.20329226231918	16.6369535416434	0.902590975254731	-16.6804117279928	2015	0.544913151364764	13	55467556	55469759	protein_coding	Rab24
ENSMUSG00000022358	3.24637617151708	8.63386172203411	-1.4111758062806	5.38748555051703	0.902506285563054	-5.56923852185032	6976	0.46831995412844	15	58039275	58078328	protein_coding	Fbxo32
ENSMUSG00000102976	3.9257364523264	9.98670525168462	-1.34704546886088	6.06096879935822	0.90249305279873	-6.20885450642648	6031	0.436246062012933	1	133547600	133589118	protein_coding	Zc3h11a
ENSMUSG00000037572	2.66138672718341	7.40252104715357	-1.47583852314504	4.74113431997016	0.902381897578404	-4.96552655681125	7349	0.430806912505103	14	47478401	47514314	protein_coding	Wdhd1
ENSMUSG00000092417	13.6960666774536	5.6870333662553	1.26801345660641	8.00903331119833	0.902307794098187	8.10878984226497	1879	0.571580627993614	17	35340431	35343790	protein_coding	Gpank1
ENSMUSG00000045052	8.50740802873897	19.7624655982314	-1.21597139638993	11.2550575694925	0.902289268228133	-11.3205524303997	1573	0.567705022250477	19	60455170	60456742	protein_coding	Prlhr
ENSMUSG00000109045	3.15604406176009	8.43874700693515	-1.4189114550602	5.28270294517506	0.902193992324997	-5.46994151013174	1957	0.379662749105774	7	117828624	117830580	TEC	Gm45084
ENSMUSG00000036218	19.5744080779563	8.41525389437685	1.21788997718057	11.1591541835795	0.902191345772132	11.2254166109511	4733	0.501162053665751	15	92294762	92669700	protein_coding	Pdzrn4
ENSMUSG00000044499	13.5197219295421	5.59590264725267	1.272622709859	7.92381928228941	0.902037845705968	8.02536482535407	4340	0.459447004608295	10	36382810	36710393	protein_coding	Hs3st5
ENSMUSG00000055489	0.789818187834334	3.97523764527085	-2.33144861380986	3.18541945743652	0.901992854307265	-3.94747384521431	7820	0.417391304347826	7	51160777	51248457	protein_coding	Ano5
ENSMUSG00000070348	7.86966858636376	2.88814648415436	1.44615896485369	4.9815221022094	0.901961095672886	5.187189817852	4709	0.548311743469951	7	144483668	144493662	protein_coding	Ccnd1
