dStr_mean	NAc_mean	M	D	prob	ranking	Length	GC	Chrom	GeneStart	GeneEnd	Biotype	mgi_symbol
ENSMUSG00000007656	406.170689618964	174.156209661321	1.22170422045324	232.014479957643	0.906977227285711	232.017696461321	4957	0.432721404075045	9	74944896	74967595	protein_coding	Arpp19
ENSMUSG00000031358	23.4718446051938	9.74461219341407	1.26825454806026	13.7272324117797	0.90695905066085	13.785694733516	2877	0.457073340285019	X	167437113	167456894	protein_coding	Msl3
ENSMUSG00000103332	5.31746616893686	13.4010722323663	-1.33353758214792	8.08360606342941	0.906943470696684	-8.19286332558487	4689	0.533589251439539	18	37802006	37974923	protein_coding	Pcdhga2
ENSMUSG00000040913	6.9084544040142	16.8367005571496	-1.28517456058652	9.92824615313541	0.906826620965438	-10.0110811268527	3158	0.54179860671311	19	45566693	45648751	protein_coding	Fbxw4
ENSMUSG00000022359	15.4350850123754	6.26074532371348	1.30180710777129	9.17433968866196	0.906476071771702	9.26624036321107	2625	0.472761904761905	15	58004773	58022061	protein_coding	Wdyhv1
ENSMUSG00000024955	21.6535558798268	8.97961986546368	1.26987768159831	12.6739360143632	0.906452701825452	12.7373954724815	4414	0.570684186678749	19	6888345	6899208	protein_coding	Esrra
ENSMUSG00000034868	13.1268947099139	5.23501480401822	1.32626015149583	7.89187990589563	0.906431928539898	8.00254549743549	2770	0.53826714801444	17	71280128	71297885	protein_coding	Myl12b
ENSMUSG00000028974	21.1301685306313	8.73882697228203	1.27379273160169	12.3913415583493	0.90630209550518	12.4566405398388	3540	0.527401129943503	4	149188603	149205104	protein_coding	Dffa
ENSMUSG00000060601	13.009480624852	5.18818998466207	1.32626015149583	7.82129064018994	0.906198229077406	7.93294102258227	3354	0.590936195587358	7	44199040	44203375	protein_coding	Nr1h2
ENSMUSG00000086075	1.16501256266447	4.60736094049562	-1.98359511109096	3.44234837783115	0.906141102542131	-3.97296009533203	3567	0.486122792262405	5	117527198	117531563	lncRNA	Gm15728
ENSMUSG00000037306	3.81281003283412	9.96805859746823	-1.3864578964237	6.15524856463412	0.906070992703383	-6.30946514302013	5722	0.547186298497029	4	134289001	134431601	protein_coding	Man1c1
ENSMUSG00000055214	10.1893298318653	3.92669329167393	1.37567234562091	6.26263654019133	0.906024252810885	6.41194906694101	10094	0.44987121062017	1	175789872	176102878	protein_coding	Pld5
ENSMUSG00000023019	35.7878403178372	15.018475432354	1.25273111607386	20.7693648854832	0.906006076186025	20.807110635442	2961	0.569739952718676	15	99615396	99622886	protein_coding	Gpd1
ENSMUSG00000031916	9.85801119716751	23.5585074229853	-1.25687961361851	13.7004962258178	0.90594375632936	-13.7580283179233	4637	0.478110847530731	8	107772921	107783321	protein_coding	Cog8
ENSMUSG00000114602	131.506323133676	56.2907667787344	1.22416196387709	75.2155563549415	0.905904806418945	75.2255175475529	395	0.412658227848101	13	84422963	84428936	lncRNA	Gm49223
ENSMUSG00000087687	6.39144266236937	15.6796696199397	-1.29468164633089	9.28822695757038	0.905876243151307	-9.37802540947097	1788	0.498881431767338	8	3671548	3675848	protein_coding	Pet100
ENSMUSG00000040354	23.0664319046039	9.60237012839491	1.26433240235263	13.4640617762089	0.905842486562281	13.5232945666805	3423	0.520595968448729	10	127132090	127147655	protein_coding	Mars1
ENSMUSG00000028367	22.7352035331959	53.3496656145619	-1.23055130891118	30.614462081366	0.905704863545481	-30.6391831656012	1051	0.569933396764986	4	57943373	57956411	protein_coding	Txn1
ENSMUSG00000039461	22.6093569696635	9.46745876417659	1.25587082360443	13.1418982054869	0.90568668692062	13.201768819706	1838	0.521218715995647	9	108180157	108183359	protein_coding	Tcta
ENSMUSG00000039656	12.2900321619768	4.86651262929121	1.33652848694966	7.4235195326856	0.905655526992288	7.54287416364561	3973	0.606342813994463	17	34250786	34257373	protein_coding	Rxrb
ENSMUSG00000030994	5.33636908832343	1.57448327981873	1.76098001663637	3.7618858085047	0.905621770403261	4.15365326612871	7982	0.457153595590078	7	133867508	134102889	protein_coding	D7Ertd443e
ENSMUSG00000035601	13.3747059423345	31.8461748736679	-1.25161292443901	18.4714689313334	0.905515307314793	-18.5138245479922	2641	0.449450965543355	4	45297127	45316131	protein_coding	Trmt10b
ENSMUSG00000024181	21.8319555289313	9.10690256486456	1.26140900714586	12.7250529640667	0.905481550725767	12.787420600794	1380	0.578985507246377	17	26342474	26345587	protein_coding	Mrpl28
ENSMUSG00000062470	7.33714415956737	2.58336672519981	1.50596617373073	4.75377743436757	0.905465970761601	4.98661548667264	5239	0.407138766940256	9	20518754	20528567	lncRNA	Fbxl12os
ENSMUSG00000027523	39.5962570910794	92.1142545167681	-1.21806036472798	52.5179974256887	0.905315364441328	-52.5321208848145	11387	0.574778255905858	2	174126113	174188537	protein_coding	Gnas
ENSMUSG00000079177	7.19584382861326	2.51099411378883	1.51890522943823	4.68484971482443	0.905271221209525	4.92492537471436	3465	0.425396825396825	12	4763670	4788430	protein_coding	Fam228a
ENSMUSG00000022760	20.9767259323749	8.73244233514765	1.26433240235263	12.2442835972272	0.905221884656332	12.3093873622113	1882	0.592986184909671	16	17345846	17349000	protein_coding	Thap7
ENSMUSG00000086368	5.68740850048927	1.76411082811806	1.68883023088054	3.9232976723712	0.905107631585781	4.27134781711456	3288	0.501216545012166	5	115439158	115457267	lncRNA	Gm13830
ENSMUSG00000020393	7.93772302675555	2.87941632706554	1.46294882346421	5.05830669969001	0.905076471657449	5.2656135376805	7722	0.451566951566952	11	5141552	5211558	protein_coding	Kremen1
ENSMUSG00000026322	4.23349614000016	10.8333945312711	-1.35556388847792	6.59989839127092	0.905053101711199	-6.73767112813068	4908	0.449877750611247	18	62457275	62629648	protein_coding	Htr4
ENSMUSG00000020674	42.64141597133	18.2364591162089	1.2254297100403	24.4049568551211	0.90502973176495	24.4357033267834	9648	0.498237976782753	12	29987607	30067657	protein_coding	Pxdn
ENSMUSG00000038893	2.74387574184494	7.65981697306331	-1.48109477056177	4.91594123121838	0.90489210874815	-5.13421073858274	3029	0.563552327500825	11	95227844	95272698	protein_coding	Fam117a
ENSMUSG00000045658	6.61071922948043	16.0885525939774	-1.28315539294987	9.47783336449694	0.904821998909403	-9.56429887904115	8172	0.434899657366618	1	84014017	84341901	protein_coding	Pid1
ENSMUSG00000019828	71.9948973536481	30.8424146246499	1.22297894204706	41.1524827289982	0.904821998909403	41.1706511031	7648	0.452405857740586	10	10561803	10958100	protein_coding	Grm1
ENSMUSG00000016510	5.67372706790893	13.9532323584638	-1.29823071341196	8.27950529055483	0.904780452338293	-8.38066887793401	5127	0.47298615174566	5	146888383	146900610	protein_coding	Mtif3
ENSMUSG00000062743	6.7669177587812	2.31989343046311	1.54444032154536	4.44702432831809	0.904741502427878	4.70758125617265	2917	0.3808707576277	17	21604010	21619527	protein_coding	Zfp677
ENSMUSG00000078117	15.9108453723621	6.55329746744536	1.2797175655588	9.35754790491678	0.904655812624964	9.44464821157528	3983	0.400451920662817	9	8971792	8975774	TEC	Gm16485
ENSMUSG00000021182	30.4753718795466	12.9056187896471	1.23964450918985	17.5697530898994	0.904642829321493	17.6134307319498	11386	0.510890567363429	12	100877782	100995315	protein_coding	Ccdc88c
ENSMUSG00000025324	1.11569710337144	4.49884572740759	-2.01160948726055	3.38314862403614	0.904624652696632	-3.9360217658893	5587	0.517809199928405	7	58305914	58479168	protein_coding	Atp10a
ENSMUSG00000042258	11.0214190491926	26.1279117245594	-1.245281833463	15.1064926753668	0.904609072732466	-15.1577322774768	3959	0.438747158373327	13	116434817	116446225	protein_coding	Isl1
ENSMUSG00000016087	6.55645409082985	2.21854901619896	1.56329934879668	4.33790507463089	0.904549349536496	4.61100046524141	3486	0.51004016064257	9	32333500	32454157	protein_coding	Fli1
ENSMUSG00000028454	17.4645801070359	7.22284554795199	1.27379273160169	10.2417345590839	0.904546752875802	10.3206431341179	4283	0.528134485173944	4	43017635	43025819	protein_coding	Pigo
ENSMUSG00000113687	19.0808111187673	7.94318824299076	1.26433240235263	11.1376228757765	0.90447404637636	11.2091560675485	2069	0.405026582890285	12	100538167	100540235	TEC	Gm49703
ENSMUSG00000036473	10.6840242891821	25.4195237941986	-1.25048184242036	14.7354995050165	0.904461063072888	-14.7884634259467	8557	0.503330606520977	17	24394405	24424536	protein_coding	Tbc1d24
ENSMUSG00000106384	35.5919428259013	15.2170893284703	1.22585825453799	20.3748534974311	0.90443249980525	20.4116972224751	2160	0.424537037037037	5	132526517	132528676	TEC	Gm43188
ENSMUSG00000108752	17.1908431233763	7.10963584341753	1.27379273160169	10.0812072799587	0.904315650074005	10.1613625141796	5439	0.452840595697739	7	121912287	121917725	TEC	Gm45191
ENSMUSG00000055489	0.797109938175989	3.95593957568777	-2.31116976911946	3.15882963751178	0.904172833735816	-3.91404016082034	7820	0.417391304347826	7	51160777	51248457	protein_coding	Ano5
ENSMUSG00000022537	11.565399226678	4.56570053075063	1.34090692746023	6.99969869592742	0.903991067487211	7.12697784631599	8893	0.481389857191049	16	30330673	30369660	protein_coding	Tmem44
ENSMUSG00000056708	23.1500905223415	9.73815024898873	1.24929816968095	13.4119402733528	0.903848251149022	13.4699995476151	3276	0.522893772893773	1	154972107	154975382	protein_coding	Ier5
ENSMUSG00000021696	3.36548701366272	8.91330953175227	-1.40514591732848	5.54782251808955	0.903759964685415	-5.72300355942632	4013	0.423124844256167	13	108350938	108422217	protein_coding	Elovl7
ENSMUSG00000030068	25.2395325945639	10.6755762015685	1.24137125390932	14.5639563929954	0.903726208096388	14.6167653195605	4075	0.49079754601227	6	99234445	99643758	protein_coding	Gm20696
ENSMUSG00000044224	4.7845507558369	11.9399688705701	-1.31934370056516	7.15541811473317	0.903412012152372	-7.27603437298592	4777	0.440862465982834	15	10446842	10470602	protein_coding	Dnajc21
ENSMUSG00000043284	16.0746697561106	6.64801879983059	1.27379273160169	9.42665095628004	0.903401625509595	9.51232338467405	1745	0.591977077363897	11	60755278	60770098	protein_coding	Tmem11
ENSMUSG00000057278	6.61719715131235	16.009586674539	-1.27464389309435	9.39238952322661	0.903344498974319	-9.47848606108695	1570	0.490445859872611	6	86348286	86356310	protein_coding	Snrpg
ENSMUSG00000106356	23.4659126905882	9.92538741076693	1.24137125390932	13.5405252798212	0.903266599153489	13.5973095663631	974	0.349075975359343	5	131986431	131987404	TEC	Gm42438
ENSMUSG00000051768	2.67252603178539	7.46063677266188	-1.48109477056177	4.7881107408765	0.90321985926099	-5.01195033757142	5831	0.56216772423255	7	24245714	24272865	protein_coding	Xrcc1
ENSMUSG00000048355	17.0958220073779	39.7706504414971	-1.21806036472798	22.6748284341192	0.903077042922801	-22.7075211233825	1580	0.45379746835443	X	134934116	134935695	protein_coding	Arxes1
ENSMUSG00000096740	2.21648877454809	6.48220668814123	-1.54820896642031	4.26571791359314	0.903043286333775	-4.53798416943621	3281	0.465711673270344	19	8861096	8869991	protein_coding	Lbhd1
ENSMUSG00000073079	1.17059149606314	4.53865133243521	-1.95502595889419	3.36805983637206	0.90298096647711	-3.89434892650013	5325	0.417840375586854	12	55127047	55162152	protein_coding	Srp54a
ENSMUSG00000107838	10.7981942573111	4.23077782848446	1.35179524360297	6.56741642882667	0.902965386512944	6.7050957435558	1828	0.37855579868709	6	133087437	133089264	TEC	Gm45769
ENSMUSG00000050373	8.51199541123646	20.3095112144685	-1.25458624075309	11.797515803232	0.902957596530861	-11.8640366554978	4760	0.550420168067227	2	164627743	164635736	protein_coding	Snx21
ENSMUSG00000071477	22.295233099837	9.43022454941596	1.24137125390932	12.865008550421	0.902918646620446	12.9247610265118	3588	0.620958751393534	6	48001122	48025845	protein_coding	Zfp777
ENSMUSG00000044461	7.92189506458854	2.89598585835939	1.45179103357969	5.02590920622914	0.902830360156838	5.23139183721132	3672	0.532679738562091	14	59862757	59869109	protein_coding	Shisa2
ENSMUSG00000024892	21.2020398521641	8.94934573692042	1.24434895370921	12.2526941152436	0.902614837319208	12.3157183063077	4753	0.566799915842626	19	4560500	4671780	protein_coding	Pcx
ENSMUSG00000022949	10.3518390795824	24.2053673769168	-1.22543989509358	13.8535282973344	0.902536937498377	-13.9076219829823	3914	0.522738886050077	16	92282624	92338131	protein_coding	Clic6
ENSMUSG00000048602	6.18130018639377	2.05425570295091	1.58929455732962	4.12704448344286	0.902503180909351	4.42248271429903	4706	0.423714407139822	17	33332325	33358657	protein_coding	Morc2b
ENSMUSG00000086350	8.10585138691318	19.216125305133	-1.245281833463	11.1102739182198	0.902487600945185	-11.1798440679031	5383	0.448820360393832	1	178105162	178146114	lncRNA	B230369F24Rik
ENSMUSG00000007038	8.07074702114255	19.163734878608	-1.247604640342	11.0929878574655	0.90246682765963	-11.1629251069995	3733	0.534154835253148	17	35150229	35154929	protein_coding	Neu1
ENSMUSG00000058672	87.7580084315661	201.752918360076	-1.20098685136904	113.99490992851	0.902435667731298	-114.001236217097	1610	0.508074534161491	13	34258257	34261990	protein_coding	Tubb2a
ENSMUSG00000048040	37.9754551921268	87.7126958220686	-1.20771842050652	49.7372406299419	0.902414894445743	-49.7519013633044	1532	0.451044386422977	X	134894573	134896104	protein_coding	Arxes2
ENSMUSG00000024042	18.8228512772865	7.9101451042208	1.25070911848865	10.9127061730657	0.902266884786165	10.9841444509228	5133	0.550555230859147	17	32063224	32074778	protein_coding	Sik1
ENSMUSG00000051518	6.71495814339084	16.0675800633025	-1.25870234922533	9.35262191991164	0.902259094804082	-9.43694168577708	1083	0.564173591874423	15	80144816	80148516	protein_coding	Rps19bp1
ENSMUSG00000038268	22.9569652481672	9.77594899357111	1.23162327735775	13.1810162545961	0.902238321518527	13.2384321353117	2670	0.511610486891386	11	75066768	75069661	protein_coding	Ovca2
ENSMUSG00000105753	11.2458242308643	4.48484257952489	1.32626015149583	6.76098165133945	0.902214951572278	6.88983591090488	1940	0.460824742268041	3	105410223	105412162	lncRNA	Gm43847
ENSMUSG00000034563	12.8875144199429	5.28692037963941	1.28547453664933	7.60059404030345	0.90204876528784	7.7085325808399	7497	0.461117780445512	9	72892711	72923622	protein_coding	Ccpg1
ENSMUSG00000104078	6.85177215337866	2.39093009185993	1.51890522943823	4.46084206151873	0.902017605359508	4.71234389596403	2426	0.355729596042869	9	71908660	71911085	TEC	Gm37023
ENSMUSG00000039069	6.2868378381606	2.11254421575275	1.5733530134606	4.17429362240786	0.901908545610345	4.46096031713357	5949	0.50462262565137	2	179712381	179727695	protein_coding	Mtg2
ENSMUSG00000105983	29.7542946758047	12.7967028542668	1.21732577994267	16.957591821538	0.901900755628262	17.0012294390848	4155	0.353309265944645	5	49281929	49286083	TEC	Gm42770
ENSMUSG00000021994	3.45281845476889	9.02102640521987	-1.38551711057954	5.56820795045098	0.901796889200488	-5.73799594311238	7823	0.474242617921513	14	28226707	28249405	protein_coding	Wnt5a
ENSMUSG00000022971	1.56037842108146	5.22715206024529	-1.74412917639557	3.66677363916383	0.901609929630495	-4.06044523480135	3329	0.495043556623611	16	91169671	91202477	protein_coding	Ifnar2
ENSMUSG00000036585	12.1708945591043	4.95488130086831	1.29651280810178	7.21601325823594	0.901539819791748	7.33156141654756	5463	0.482884861797547	18	38971726	39062525	protein_coding	Fgf1
ENSMUSG00000052301	2.59447009250527	7.24273542989036	-1.48109477056177	4.64826533738509	0.901365843525227	-4.87852563446387	2803	0.603638958259008	7	126446588	126451877	protein_coding	Doc2a
ENSMUSG00000075316	6.26333357048348	14.9869308874195	-1.25870234922533	8.72359731693606	0.901215237204954	-8.81393679078761	12772	0.381067961165049	2	66310424	66465306	protein_coding	Scn9a
ENSMUSG00000055633	18.1683616539212	7.68467991898807	1.24137125390932	10.4836817349331	0.90121264054426	10.5569212040918	1258	0.635930047694754	7	5054537	5056722	protein_coding	Zfp580
ENSMUSG00000065750	84.0286726493855	191.924880976727	-1.19158815336679	107.896208327341	0.901160707330373	-107.902787979479	136	0.536764705882353	6	70832428	70832563	snoRNA	Gm23346
ENSMUSG00000027937	10.857217011167	25.257550197484	-1.21806036472798	14.400333186317	0.901077614188154	-14.4517565343824	1531	0.516655780535598	3	90138904	90143145	protein_coding	Jtb
ENSMUSG00000074211	2.08614448344586	6.2119372453571	-1.57420417495326	4.12579276191124	0.901067227545377	-4.4159126688239	2490	0.507630522088353	7	30020831	30023320	protein_coding	Sdhaf1
ENSMUSG00000038957	19.5106986303253	8.32815931950981	1.22819586516158	11.1825393108155	0.901046454259822	11.2497844655413	5804	0.516023432115782	9	57615823	57659782	protein_coding	Edc3
ENSMUSG00000074622	4.63380888829634	11.4984565424763	-1.31116976911946	6.86464765418001	0.900867284671912	-6.9887447785344	3363	0.555456437704431	2	160205623	160208985	protein_coding	Mafb
ENSMUSG00000047090	2.16244414787163	6.32415109836199	-1.54820896642031	4.16170695049037	0.900825738100802	-4.44035536252045	3363	0.525126375260184	10	128635905	128640239	protein_coding	Tmem198b
ENSMUSG00000032291	10.3630917980652	24.1080482246558	-1.21806036472798	13.7449564265906	0.900784191529693	-13.7988223490628	802	0.57356608478803	9	54672032	54680394	protein_coding	Crabp1
ENSMUSG00000051335	23.7816998064299	10.1930754397144	1.22226243096161	13.5886243667155	0.900724468333723	13.6434833393029	7208	0.488207547169811	13	43348721	43457648	protein_coding	Gfod1
ENSMUSG00000028312	7.39633044130806	17.4710735025668	-1.24008667105798	10.0747430612588	0.900701098387474	-10.1507764580902	5478	0.398868200073019	4	52439243	52488260	protein_coding	Smc2
ENSMUSG00000027965	57.4361456262452	130.972903790607	-1.18923752956223	73.5367581643623	0.900693308405391	-73.5463737190735	4938	0.377683272579992	3	114697727	114919371	protein_coding	Olfm3
ENSMUSG00000067567	11.3787347584356	4.59492723240341	1.30822622866557	6.78380752603224	0.900475188907065	6.90879876792053	4839	0.42860095060963	X	101328245	101548965	protein_coding	Hdac8
